Area-6d3;4.1;Area-6d3_l_N10_nlin2Stdcolin27_4.1_publicDOI_20d31470e7af79c7af8918d842904696.nii.gz
Area-6d3;4.1;Area-6d3_r_N10_nlin2Stdcolin27_4.1_publicDOI_1087f075fb1d7c254046f74f77f67bc5.nii.gz
Area-a29;11.0;Area-a29_l_N10_nlin2Stdcolin27_11.0_publicDOI_13832a7aa26ca88df2a1aa78b883fac1.nii.gz
Area-a29;11.0;Area-a29_r_N10_nlin2Stdcolin27_11.0_publicDOI_40d27c6fe24b7037142664d979e75f35.nii.gz
Area-a30;11.0;Area-a30_l_N10_nlin2Stdcolin27_11.0_publicDOI_06e8e723e721f5c10b044e85f0bd9539.nii.gz
Area-a30;11.0;Area-a30_r_N10_nlin2Stdcolin27_11.0_publicDOI_005b06f6304e27b82a91a79f789906f1.nii.gz
Area-i29;11.0;Area-i29_l_N10_nlin2Stdcolin27_11.0_publicDOI_eea13902de17da838da79cf2aca108b9.nii.gz
Area-i29;11.0;Area-i29_r_N10_nlin2Stdcolin27_11.0_publicDOI_321fdf26b58efadbb5a7cb6ff5ccfafd.nii.gz
Area-i30;11.0;Area-i30_l_N10_nlin2Stdcolin27_11.0_publicDOI_0458b6e5f5978dc7cf9f4173f69b9150.nii.gz
Area-i30;11.0;Area-i30_r_N10_nlin2Stdcolin27_11.0_publicDOI_3220bc8cf266e67a5566c7aff6ad4e42.nii.gz
Area-p29;11.0;Area-p29_l_N10_nlin2Stdcolin27_11.0_publicDOI_800dfb77ad9d305356701f7b137be677.nii.gz
Area-p29;11.0;Area-p29_r_N10_nlin2Stdcolin27_11.0_publicDOI_06d90447f037b1334ac621c0c7772a35.nii.gz
Area-p30;11.0;Area-p30_l_N10_nlin2Stdcolin27_11.0_publicDOI_7cfff2e023fa8bc7b543786a3e96ab6a.nii.gz
Area-p30;11.0;Area-p30_r_N10_nlin2Stdcolin27_11.0_publicDOI_5e088d84771286f3218ca896c2dae367.nii.gz
Area-5Ci;8.4;Area-5Ci_l_N10_nlin2Stdcolin27_8.4_publicP_19a32582858cc57b7fe1834b22bd118a.nii.gz
Area-5Ci;8.4;Area-5Ci_r_N10_nlin2Stdcolin27_8.4_publicP_b9fefdaa91a8382c7839fd5182e37f5c.nii.gz
Area-5L;8.4;Area-5L_l_N10_nlin2Stdcolin27_8.4_publicP_b200762900ac415160ab4f0ea4c97ff8.nii.gz
Area-5L;8.4;Area-5L_r_N10_nlin2Stdcolin27_8.4_publicP_51222bf8c65bb707a787a659fbdbc655.nii.gz
Area-5M;8.4;Area-5M_l_N10_nlin2Stdcolin27_8.4_publicP_3531d80a4f71b30b4c45468af8fa3307.nii.gz
Area-5M;8.4;Area-5M_r_N10_nlin2Stdcolin27_8.4_publicP_e6d90903b848aebfa656c909f1766a66.nii.gz
Area-7A;8.4;Area-7A_l_N10_nlin2Stdcolin27_8.4_publicP_8d57d1cf5be46a085868adc403ad297f.nii.gz
Area-7A;8.4;Area-7A_r_N10_nlin2Stdcolin27_8.4_publicP_1c5f7d8bdc2a3fcce61ed23e3ed2e292.nii.gz
Area-7PC;8.4;Area-7PC_l_N10_nlin2Stdcolin27_8.4_publicP_483e2a5a539829e9649282df4d175613.nii.gz
Area-7PC;8.4;Area-7PC_r_N10_nlin2Stdcolin27_8.4_publicP_00436b9550b3a0706826b44a31e38b01.nii.gz
Area-7P;8.4;Area-7P_l_N10_nlin2Stdcolin27_8.4_publicP_273286deb524b6db60c55aef828b39b7.nii.gz
Area-7P;8.4;Area-7P_r_N10_nlin2Stdcolin27_8.4_publicP_4985145e131f3b2db24765767d8ad833.nii.gz
Area-6ma;9.1;Area-6ma_l_N10_nlin2Stdcolin27_9.1_publicP_c4e110a68942904a829ce1a6abb28bd1.nii.gz
Area-6ma;9.1;Area-6ma_r_N10_nlin2Stdcolin27_9.1_publicP_d7e68149ee548516d2e3f63158253c5f.nii.gz
Area-6mp;9.1;Area-6mp_l_N10_nlin2Stdcolin27_9.1_publicP_1d38ab9abb3e1e48cca85f22de5b6336.nii.gz
Area-6mp;9.1;Area-6mp_r_N10_nlin2Stdcolin27_9.1_publicP_a587671b8f0fbf0a2b8f3ae5d75ec32a.nii.gz
Area-FG1;1.4;Area-FG1_l_N10_nlin2Stdcolin27_1.4_publicP_f15aef925b85cdda07a24cd5df5bb2fa.nii.gz
Area-FG1;1.4;Area-FG1_r_N10_nlin2Stdcolin27_1.4_publicP_db04aa33e7871003968694b1876d0a54.nii.gz
Area-FG2;1.4;Area-FG2_l_N10_nlin2Stdcolin27_1.4_publicP_795615fc9a62df9aabc1b4184fc26b60.nii.gz
Area-FG2;1.4;Area-FG2_r_N10_nlin2Stdcolin27_1.4_publicP_b6d8306c22a2872d2010aaaed2a09e7a.nii.gz
Area-FG3;6.1;Area-FG3_l_N10_nlin2Stdcolin27_6.1_publicP_cf55dcdaad33d8a1b493fb6e74b44588.nii.gz
Area-FG3;6.1;Area-FG3_r_N10_nlin2Stdcolin27_6.1_publicP_06d27f91c81bee534e4fe646b1cbbbc1.nii.gz
Area-FG4;6.1;Area-FG4_l_N10_nlin2Stdcolin27_6.1_publicP_1c321f02425aa7828dce7a5b042bda82.nii.gz
Area-FG4;6.1;Area-FG4_r_N10_nlin2Stdcolin27_6.1_publicP_683f9ce4bb17648f79caaafb95e3a967.nii.gz
Area-hOc1;2.4;Area-hOc1_l_N10_nlin2Stdcolin27_2.4_publicP_788fe1ea663b1fa4e7e9a8b5cf26c5d6.nii.gz
Area-hOc1;2.4;Area-hOc1_r_N10_nlin2Stdcolin27_2.4_publicP_b3b742528b1d1a933c89b2604d23028d.nii.gz
Area-hOc2;2.4;Area-hOc2_l_N10_nlin2Stdcolin27_2.4_publicP_107c22563c6a2e866be63e0fa46dc438.nii.gz
Area-hOc2;2.4;Area-hOc2_r_N10_nlin2Stdcolin27_2.4_publicP_a06dd5eab4720f7e81c5940c36f9af41.nii.gz
Area-hOc3d;2.4;Area-hOc3d_l_N10_nlin2Stdcolin27_2.4_publicP_635ec81714dba724ca5da95e03ff2f40.nii.gz
Area-hOc3d;2.4;Area-hOc3d_r_N10_nlin2Stdcolin27_2.4_publicP_9263f0e0b2aafbd5e3f8eb672ab49353.nii.gz
Area-hOc3v;3.4;Area-hOc3v_l_N10_nlin2Stdcolin27_3.4_publicP_1a697c6ce10e7244d6a934a45c5dc79c.nii.gz
Area-hOc3v;3.4;Area-hOc3v_r_N10_nlin2Stdcolin27_3.4_publicP_5ac50d54d3501d4acffbbe89b8b3521b.nii.gz
Area-hOc4d;2.4;Area-hOc4d_l_N10_nlin2Stdcolin27_2.4_publicP_61837c79a744d456c34d3af946b676a3.nii.gz
Area-hOc4d;2.4;Area-hOc4d_r_N10_nlin2Stdcolin27_2.4_publicP_d4018904740da8830742474d5e8f94e0.nii.gz
Area-hOc4la;3.4;Area-hOc4la_l_N10_nlin2Stdcolin27_3.4_publicP_16f642398096ac1344ca8f41bcd72cfe.nii.gz
Area-hOc4la;3.4;Area-hOc4la_r_N10_nlin2Stdcolin27_3.4_publicP_18a6ea6984f712e91c0de10b2bb9a407.nii.gz
Area-hOc4lp;3.4;Area-hOc4lp_l_N10_nlin2Stdcolin27_3.4_publicP_fabcd708723f7c86e6cac4e4128e2c4d.nii.gz
Area-hOc4lp;3.4;Area-hOc4lp_r_N10_nlin2Stdcolin27_3.4_publicP_1b5e1b3ae596329a1cdbb2d93d525507.nii.gz
Area-hOc4v;3.4;Area-hOc4v_l_N10_nlin2Stdcolin27_3.4_publicP_45fabb5f075b26870141ef823fa15afb.nii.gz
Area-hOc4v;3.4;Area-hOc4v_r_N10_nlin2Stdcolin27_3.4_publicP_82034ecd08bd39b16df0f465c94ceac0.nii.gz
Area-hOc5;2.4;Area-hOc5_l_N10_nlin2Stdcolin27_2.4_publicP_6ed980373c276947f90f58eefe410f96.nii.gz
Area-hOc5;2.4;Area-hOc5_r_N10_nlin2Stdcolin27_2.4_publicP_7542c361d311176986f0dbab9561b2f6.nii.gz
Area-hOc6;7.1;Area-hOc6_l_N10_nlin2Stdcolin27_7.1_publicP_be904a3989a71a4a202110ff3c6bc446.nii.gz
Area-hOc6;7.1;Area-hOc6_r_N10_nlin2Stdcolin27_7.1_publicP_d39518619b83c18a818916c2d96bca68.nii.gz
