Area-2;3.4;Area-2_l_N9_nlin2MNI152ASYM2009C_3.4_publicP_2465c086b2ef8631a3347c034ebb1f28.nii.gz
Area-2;3.4;Area-2_r_N9_nlin2MNI152ASYM2009C_3.4_publicP_fd3f3080848d7b5a4c7d52179db00162.nii.gz
Area-3a;8.4;Area-3a_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_5394192f76ab282c0991d3b3da53f785.nii.gz
Area-3a;8.4;Area-3a_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_52c60bc5692ac2c2c42e385bfab3bfbc.nii.gz
Area-3b;8.4;Area-3b_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_2be33495b5b5649267a5532597b9f77b.nii.gz
Area-3b;8.4;Area-3b_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_baa8be55d70e311b8a27e68dfa8e202d.nii.gz
Area-6d1;4.1;Area-6d1_l_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_e6e250bc3572dd1e044507e5a5d5d6dc.nii.gz
Area-6d1;4.1;Area-6d1_r_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_76d7c030367c710eccf8af6a5a0f8226.nii.gz
Area-6d2;4.1;Area-6d2_l_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_1e991a03b6a7aa43722204959dd488ee.nii.gz
Area-6d2;4.1;Area-6d2_r_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_04165b8b6f280a39d94a2491422476c7.nii.gz
Area-6d3;4.1;Area-6d3_l_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_16702ff5d57ca9725a47700dd48f6554.nii.gz
Area-6d3;4.1;Area-6d3_r_N10_nlin2MNI152ASYM2009C_4.1_publicDOI_d9c30abe216d36a0f77e190f8d7bae5f.nii.gz
Area-a29;11.0;Area-a29_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_6020d4d85327a9557a8ec2b0123237d1.nii.gz
Area-a29;11.0;Area-a29_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_ad302551306ed36e0ae75c40afa0a67d.nii.gz
Area-a30;11.0;Area-a30_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_e08bbc63ba2ec01423df10f97c5e83b6.nii.gz
Area-a30;11.0;Area-a30_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_95e275b2faba6b24dcb9248e3cf9318a.nii.gz
Area-i29;11.0;Area-i29_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_cc1e8beb8ad1cf736a2c917738602ed9.nii.gz
Area-i29;11.0;Area-i29_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_6a7dc055a5f97570fbaa9d786fd03901.nii.gz
Area-i30;11.0;Area-i30_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_b396f934c852768ff8a044c1ac255cc2.nii.gz
Area-i30;11.0;Area-i30_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_a6089651f8f35e9c072fca912e2cbb4c.nii.gz
Area-p29;11.0;Area-p29_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_3259df6600939318526b1e203b51df4e.nii.gz
Area-p29;11.0;Area-p29_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_23e3549fd62a8af9b69395efff89a257.nii.gz
Area-p30;11.0;Area-p30_l_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_f9a784d19d9cd03b17295f20de37f67c.nii.gz
Area-p30;11.0;Area-p30_r_N10_nlin2MNI152ASYM2009C_11.0_publicDOI_1e0abe274e7a4dad6f4e5129f020cff1.nii.gz
Area-5Ci;8.4;Area-5Ci_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_b20531e8708e6f986d9b6db3c6677569.nii.gz
Area-5Ci;8.4;Area-5Ci_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_21e5812004c89646fc7a057d56adc7c0.nii.gz
Area-5L;8.4;Area-5L_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_ff6060681c425d11c0795febe66b0fce.nii.gz
Area-5L;8.4;Area-5L_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_dc14d7b3b6b85c3d8569127ad7473b6f.nii.gz
Area-5M;8.4;Area-5M_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_450d6fd1bf8383f0ce62c0688f18ea3e.nii.gz
Area-5M;8.4;Area-5M_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_4c20007afaec93cf3aaa64488e9ad773.nii.gz
Area-7A;8.4;Area-7A_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_c1a3c2646c1b859ab9af3ff8e7ee66ae.nii.gz
Area-7A;8.4;Area-7A_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_34fbc47a95f3319fcaaeca0c5fe44b29.nii.gz
Area-7PC;8.4;Area-7PC_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_7fd19b635bd6dd2b315a617a84a6299c.nii.gz
Area-7PC;8.4;Area-7PC_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_31242ff38cab5374ecb63fc3894fe14e.nii.gz
Area-7P;8.4;Area-7P_l_N10_nlin2MNI152ASYM2009C_8.4_publicP_56686a319653a2ec9421513185c0d5be.nii.gz
Area-7P;8.4;Area-7P_r_N10_nlin2MNI152ASYM2009C_8.4_publicP_676ffa429d4fa576995e9d5c86cd7ecb.nii.gz
Area-6ma;9.1;Area-6ma_l_N10_nlin2MNI152ASYM2009C_9.1_publicP_663984b1f9442943c72667990037fcc8.nii.gz
Area-6ma;9.1;Area-6ma_r_N10_nlin2MNI152ASYM2009C_9.1_publicP_d1a10635fbb17097fe26785d2df16a30.nii.gz
Area-6mp;9.1;Area-6mp_l_N10_nlin2MNI152ASYM2009C_9.1_publicP_c09396849f74c5836efc95100744d5eb.nii.gz
Area-6mp;9.1;Area-6mp_r_N10_nlin2MNI152ASYM2009C_9.1_publicP_50e79b5e2d1964014cb0abe7b02d6f9a.nii.gz
Area-FG1;1.4;Area-FG1_l_N10_nlin2MNI152ASYM2009C_1.4_publicP_4bc25fe7c158f13e2f287f26e1d029d1.nii.gz
Area-FG1;1.4;Area-FG1_r_N10_nlin2MNI152ASYM2009C_1.4_publicP_219cdd460199f0875fa9ecf2c78ab2dd.nii.gz
Area-FG2;1.4;Area-FG2_l_N10_nlin2MNI152ASYM2009C_1.4_publicP_0d7d50096574f6bcb2a1d2ec522fc822.nii.gz
Area-FG2;1.4;Area-FG2_r_N10_nlin2MNI152ASYM2009C_1.4_publicP_c7edd4fcddbae93563dff615e638dafd.nii.gz
Area-FG3;6.1;Area-FG3_l_N10_nlin2MNI152ASYM2009C_6.1_publicP_102970d31b022569fb79d525ee92ef15.nii.gz
Area-FG3;6.1;Area-FG3_r_N10_nlin2MNI152ASYM2009C_6.1_publicP_25d421b48dbbf3a8c438bfd67c4b7a44.nii.gz
Area-FG4;6.1;Area-FG4_l_N10_nlin2MNI152ASYM2009C_6.1_publicP_5032a3ce313204a0d504d251f496d3b3.nii.gz
Area-FG4;6.1;Area-FG4_r_N10_nlin2MNI152ASYM2009C_6.1_publicP_82be7fd6a6c36979c7b62b854f9a1e5b.nii.gz
Area-hOc1;2.4;Area-hOc1_l_N10_nlin2MNI152ASYM2009C_2.4_publicP_5cf8227e93fc794c16e421e3d1ad733e.nii.gz
Area-hOc1;2.4;Area-hOc1_r_N10_nlin2MNI152ASYM2009C_2.4_publicP_9c20bd9404b876696318f400540749b8.nii.gz
Area-hOc2;2.4;Area-hOc2_l_N10_nlin2MNI152ASYM2009C_2.4_publicP_803afb88eee8c2578ff369622551b72a.nii.gz
Area-hOc2;2.4;Area-hOc2_r_N10_nlin2MNI152ASYM2009C_2.4_publicP_271ef05d616f84189beb49283af70e22.nii.gz
Area-hOc3d;2.4;Area-hOc3d_l_N10_nlin2MNI152ASYM2009C_2.4_publicP_7f564bd9c4d7699568f2196580132dfd.nii.gz
Area-hOc3d;2.4;Area-hOc3d_r_N10_nlin2MNI152ASYM2009C_2.4_publicP_73ce3d43fba89e36ce7086d08c001fe4.nii.gz
Area-hOc3v;3.4;Area-hOc3v_l_N10_nlin2MNI152ASYM2009C_3.4_publicP_02b7875d4f04899dfc5557ec6d2fb5ce.nii.gz
Area-hOc3v;3.4;Area-hOc3v_r_N10_nlin2MNI152ASYM2009C_3.4_publicP_70ddc0aa082d41f8e8c0b5bc985e880c.nii.gz
Area-hOc4d;2.4;Area-hOc4d_l_N10_nlin2MNI152ASYM2009C_2.4_publicP_6dd06fd5e1477fe496449bef76b9653a.nii.gz
Area-hOc4d;2.4;Area-hOc4d_r_N10_nlin2MNI152ASYM2009C_2.4_publicP_19e2f7a3609f1b9c267a9347a58cc933.nii.gz
Area-hOc4la;3.4;Area-hOc4la_l_N10_nlin2MNI152ASYM2009C_3.4_publicP_dbad9ca7dffabfff816b42d604a8e933.nii.gz
Area-hOc4la;3.4;Area-hOc4la_r_N10_nlin2MNI152ASYM2009C_3.4_publicP_2c5a2087837c8da83dac952430b71eeb.nii.gz
Area-hOc4lp;3.4;Area-hOc4lp_l_N10_nlin2MNI152ASYM2009C_3.4_publicP_6c7673b4d295512409570c0f4abe607c.nii.gz
Area-hOc4lp;3.4;Area-hOc4lp_r_N10_nlin2MNI152ASYM2009C_3.4_publicP_be2ab656339205d30ad8b026bd54dbad.nii.gz
Area-hOc4v;3.4;Area-hOc4v_l_N10_nlin2MNI152ASYM2009C_3.4_publicP_50bd5ad184e0a3b584ac5a0f679fe9c3.nii.gz
Area-hOc4v;3.4;Area-hOc4v_r_N10_nlin2MNI152ASYM2009C_3.4_publicP_701999dadfc6fa4245db8a6dfb4dfd5e.nii.gz
Area-hOc5;2.4;Area-hOc5_l_N10_nlin2MNI152ASYM2009C_2.4_publicP_0f02c2aca169c515eedf3e2bb0a91a19.nii.gz
Area-hOc5;2.4;Area-hOc5_r_N10_nlin2MNI152ASYM2009C_2.4_publicP_a33de1e1ff70c41a435044af62694afa.nii.gz
Area-hOc6;7.1;Area-hOc6_l_N10_nlin2MNI152ASYM2009C_7.1_publicP_0c244b47ae27661269c12f4dae51ee23.nii.gz
Area-hOc6;7.1;Area-hOc6_r_N10_nlin2MNI152ASYM2009C_7.1_publicP_97b981a90910ca224df3da5a48e8f54b.nii.gz
